idx,maximum_speed,speed_limit,average_speed,vehicle_class_1,vehicle_class_2,vehicle_class_3,vehicle_class_4,vehicle_class_5,vehicle_class_6,vehicle_class_7,vehicle_class_8,vehicle_class_9,vehicle_class_10,vehicle_class_11,vehicle_class_12,vehicle_class_13,bike,motorcycle,StrType
20809,66,60,42,975,2,33,2,0,1,0,0,0,1,0,0,0,2,9,Arterial
13562,23,40,15,100,1,0,0,0,0,0,0,0,0,0,0,0,40,2,Council Minor
20773,64,60,34,1732,16,138,19,3,2,3,2,1,2,0,0,0,5,21,Arterial
33871,30,50,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13325,18,40,9,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14744,10,40,9,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
47253,19,20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47675,16,20,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13835,15,40,13,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
13384,11,40,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38535,35,50,19,446,2,21,8,1,2,0,2,0,0,0,0,0,13,21,Arterial
33877,50,50,20,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10176,46,50,33,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40466,70,50,50,388,4,23,3,1,0,0,1,3,0,0,0,0,4,3,Arterial
40636,69,50,50,628,0,80,4,4,0,1,0,4,0,0,0,0,12,8,Arterial
14026,18,40,11,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
11910,61,50,40,578,0,9,0,0,2,0,0,0,0,0,0,0,6,5,Arterial
22534,62,60,51,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
13722,24,40,15,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
15394,33,50,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47493,18,20,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13642,25,40,12,21,0,0,0,0,0,0,0,0,0,0,0,0,14,0,Council Minor
33938,41,50,25,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14419,9,40,6,13,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
10683,52,50,32,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11790,67,50,36,894,7,35,2,1,0,0,1,0,0,1,0,9,35,16,Arterial
22739,72,60,49,466,1,42,2,3,0,0,0,1,0,0,0,0,3,6,Arterial
14352,12,40,7,32,0,1,0,0,0,0,0,0,0,0,0,0,28,0,Council Minor
40624,88,50,56,244,0,3,14,0,0,0,0,0,0,0,0,0,30,23,Arterial
13452,7,40,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38701,24,25,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13900,58,40,24,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11903,66,50,42,648,3,15,0,0,3,1,0,0,0,0,0,1,12,10,Arterial
38316,53,50,32,1352,8,66,9,2,3,0,3,4,0,0,0,0,9,16,Arterial
38466,66,50,37,1027,7,35,4,0,0,3,0,1,0,0,0,0,7,8,Arterial
38740,18,25,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14595,14,40,12,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,Council Minor
40491,69,50,53,331,1,20,6,2,0,1,0,0,0,0,0,0,13,2,Arterial
8439,52,50,34,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,Council Minor
7885,41,50,22,9,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Council Minor
40708,81,50,51,545,3,91,3,4,1,1,0,2,1,0,0,0,11,4,Arterial
33838,36,50,27,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
8472,29,50,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38764,31,25,20,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
22588,69,60,49,221,2,19,2,6,0,0,0,0,0,0,0,0,0,0,Arterial
21052,71,60,48,771,2,20,10,2,0,0,0,4,2,0,0,0,4,21,Arterial
10271,54,50,34,19,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Council Minor
8566,42,50,24,8,0,1,0,0,0,0,0,0,0,0,0,0,2,1,Council Minor
11891,84,50,42,536,2,6,0,0,0,0,0,0,0,0,0,0,3,6,Arterial
22510,76,60,52,18,0,3,0,0,0,0,0,0,0,0,0,0,1,0,Arterial
20767,64,60,50,178,0,16,1,1,1,0,0,0,1,0,0,0,3,2,Arterial
22543,71,60,45,369,3,37,4,5,0,0,0,0,1,0,0,0,0,5,Arterial
10562,43,50,30,13,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
47122,14,20,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
33697,34,50,21,24,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
38456,61,50,37,865,10,63,14,1,2,2,0,3,1,0,0,0,26,8,Arterial
38442,57,50,34,1464,9,42,4,12,2,4,2,2,0,0,0,0,4,25,Arterial
15774,25,40,18,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,Council Minor
11714,78,50,41,684,3,21,2,0,0,0,0,0,0,0,0,4,6,6,Arterial
11783,69,50,39,496,2,25,8,1,2,1,0,0,0,0,0,6,30,8,Arterial
20792,66,60,50,169,1,22,2,3,1,0,0,4,8,0,0,0,5,2,Arterial
22590,72,60,48,233,1,43,13,5,1,0,0,3,0,0,0,0,1,2,Arterial
47491,15,20,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13234,24,40,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33814,40,50,25,15,0,1,0,0,0,0,0,0,0,0,0,0,1,2,Council Minor
14456,23,40,12,6,0,0,0,0,0,1,0,0,0,0,0,0,6,1,Council Minor
22596,83,60,40,845,0,69,3,3,0,0,1,0,0,0,0,0,2,14,Arterial
40507,76,50,57,224,0,3,1,0,0,0,0,1,0,0,0,0,1,2,Arterial
14454,12,40,9,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,Council Minor
13848,13,40,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20996,75,60,47,944,4,46,4,4,1,0,0,3,1,0,0,0,0,7,Arterial
11927,68,50,32,1173,5,56,6,3,2,1,0,1,1,0,0,2,21,22,Arterial
47253,19,20,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40516,75,50,52,321,3,10,0,0,1,0,0,0,0,0,0,0,4,4,Arterial
14030,14,40,14,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8620,38,50,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
47404,19,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11995,72,50,46,399,2,21,5,1,1,0,0,0,0,0,0,0,15,2,Arterial
38474,59,50,38,191,0,6,1,0,4,0,0,0,0,0,0,0,2,1,Arterial
38381,54,50,32,411,1,6,9,2,0,0,0,0,0,0,0,0,20,0,Arterial
10742,42,50,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21083,82,60,52,164,2,20,9,8,0,0,1,0,0,0,0,0,10,2,Arterial
11748,72,50,44,425,0,11,1,0,1,0,0,0,0,0,0,3,4,7,Arterial
40709,69,50,52,491,4,78,8,1,2,0,0,2,0,0,0,0,7,4,Arterial
13215,21,40,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38448,62,50,32,648,3,4,1,3,1,0,0,0,0,0,0,0,2,9,Arterial
38362,53,50,32,1803,23,46,5,9,0,10,2,3,1,1,0,0,19,35,Arterial
13528,22,40,14,37,1,1,0,0,0,0,0,0,0,0,0,0,22,1,Council Minor
15935,27,40,16,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
20840,78,60,50,330,1,13,0,0,0,0,1,0,0,0,0,0,0,4,Arterial
10614,52,50,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33707,31,50,18,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
8605,40,50,24,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38298,67,50,30,1633,13,21,4,3,2,3,0,5,0,0,0,0,8,29,Arterial
10387,48,50,29,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20970,93,60,46,884,4,93,12,11,1,4,0,6,3,0,0,0,6,9,Arterial
21032,67,60,52,204,1,11,7,1,0,0,0,0,0,0,0,0,6,3,Arterial
38606,50,50,26,583,1,50,6,3,1,0,0,0,0,0,0,0,4,8,Arterial
15538,27,50,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38759,22,25,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40476,93,50,51,664,3,14,6,0,0,0,0,0,0,0,0,0,22,13,Arterial
47363,20,20,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10314,60,50,34,8,0,2,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47301,15,20,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22577,58,60,48,91,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Arterial
47238,22,20,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40669,95,50,54,436,1,17,1,0,0,0,0,0,0,0,0,0,8,15,Arterial
22546,64,60,46,299,1,18,1,1,1,0,0,1,0,0,0,0,1,5,Arterial
22622,73,60,50,422,0,9,3,1,1,0,0,0,0,0,0,0,2,8,Arterial
40526,71,50,53,324,1,5,3,0,0,0,0,0,0,0,0,0,4,3,Arterial
47188,17,20,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21068,73,60,42,941,1,91,8,6,3,1,1,7,1,0,0,0,3,4,Arterial
20853,66,60,45,929,3,29,0,1,0,0,0,0,0,0,0,0,1,6,Arterial
22467,82,60,48,215,1,12,1,1,0,0,0,2,0,0,0,0,5,0,Arterial
10448,45,50,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13432,27,40,20,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
20806,65,60,29,1109,5,72,9,4,2,4,0,3,2,0,0,0,3,15,Arterial
20955,74,60,49,854,3,21,6,0,1,0,0,1,1,0,0,0,18,18,Arterial
13407,31,40,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14240,10,40,7,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
11828,63,50,44,337,2,15,2,0,1,1,1,0,0,0,0,1,13,7,Arterial
14075,14,40,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40622,79,50,56,323,0,10,18,0,0,0,1,0,0,0,0,0,43,16,Arterial
14743,10,40,9,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
10640,47,50,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21057,63,60,50,146,0,10,2,1,0,1,0,1,3,0,0,0,0,3,Arterial
13595,20,40,14,6,0,1,0,0,0,0,0,0,0,0,0,0,5,0,Council Minor
15537,30,50,21,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14350,11,40,7,16,0,1,0,0,0,0,0,0,0,0,0,0,14,0,Council Minor
47403,19,20,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11821,84,50,45,334,0,6,2,0,2,0,0,0,0,0,0,1,13,7,Arterial
22457,96,60,46,182,0,1,0,0,0,0,0,0,0,0,0,0,0,4,Arterial
47565,14,20,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38726,21,25,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14408,11,40,7,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,Council Minor
20997,79,60,47,1043,5,60,3,7,0,1,0,0,0,0,0,0,1,25,Arterial
14268,12,40,6,28,0,1,1,0,0,0,0,0,0,0,0,0,27,0,Council Minor
13818,16,40,10,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
8489,24,50,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38429,58,50,38,170,1,10,1,4,0,0,0,0,0,0,0,0,3,2,Arterial
14306,10,40,6,72,0,1,0,0,0,0,0,0,0,0,0,0,69,0,Council Minor
33669,21,50,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
40473,111,50,50,740,2,55,8,0,0,0,0,0,0,0,0,0,16,21,Arterial
14406,11,40,7,24,0,1,0,0,0,0,0,0,0,0,0,0,22,0,Council Minor
13716,20,40,12,32,0,0,0,0,0,0,0,0,0,0,0,0,20,0,Council Minor
15517,21,50,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22619,77,60,49,534,1,35,3,2,0,0,1,0,1,0,0,0,0,6,Arterial
38349,60,50,32,1311,11,21,0,1,1,2,0,1,0,1,0,0,3,19,Arterial
33746,29,50,18,18,0,0,0,0,0,0,0,0,0,0,0,0,3,2,Council Minor
21055,73,60,49,350,1,13,3,0,0,0,0,1,2,0,0,0,4,13,Arterial
8459,46,50,21,38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13671,20,40,15,23,0,0,0,0,0,0,0,0,0,0,0,0,8,0,Council Minor
33673,31,50,22,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33901,32,50,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40408,96,50,55,366,4,4,3,1,0,0,0,0,0,0,0,0,6,8,Arterial
14047,13,40,11,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
47656,19,20,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21048,75,60,41,1634,9,58,2,1,0,1,0,2,0,0,0,0,7,39,Arterial
38598,55,50,36,142,0,12,3,4,0,0,0,0,0,0,0,0,6,2,Arterial
8548,31,50,19,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
22430,85,60,49,337,1,7,0,0,0,0,0,0,0,0,0,0,1,7,Arterial
47232,15,20,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
8508,48,50,23,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
13492,17,40,13,16,0,0,0,0,0,0,0,0,0,0,0,0,13,0,Council Minor
47565,14,20,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40392,81,50,54,215,1,22,3,3,0,2,0,1,0,0,0,0,5,2,Arterial
33944,46,50,28,12,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Council Minor
10297,48,50,29,10,0,3,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
10467,41,50,32,10,0,0,1,0,0,0,0,0,0,0,0,0,2,0,Council Minor
15414,25,50,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13702,21,40,18,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
14586,13,40,9,16,0,0,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
20896,58,60,26,1052,5,60,9,4,3,2,1,1,1,0,0,0,7,20,Arterial
38461,59,50,23,434,0,37,3,2,2,1,0,0,0,0,0,0,8,6,Arterial
38465,59,50,35,818,5,40,3,0,0,1,0,1,0,0,0,0,3,12,Arterial
11823,79,50,48,141,0,2,2,0,0,0,0,0,0,0,0,0,3,1,Arterial
10677,43,50,32,16,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14541,19,40,12,8,0,0,0,1,0,0,0,0,0,0,0,0,8,1,Council Minor
15925,20,40,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
12002,65,50,27,756,0,49,5,0,3,1,0,1,2,0,0,0,7,11,Arterial
13651,19,40,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47346,13,20,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22446,66,60,45,341,2,30,0,2,0,0,1,0,0,0,0,0,1,4,Arterial
22454,67,60,47,345,1,7,0,0,1,0,0,0,0,0,0,0,0,7,Arterial
13745,17,40,14,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
33759,25,50,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
38385,67,50,36,943,6,32,12,1,1,2,1,3,0,1,0,0,17,13,Arterial
13428,18,40,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22641,71,60,50,285,0,12,2,8,0,0,0,0,0,0,0,0,0,4,Arterial
47322,14,20,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22427,63,60,47,354,2,26,1,2,0,0,0,0,0,0,0,0,2,6,Arterial
14698,17,40,9,9,0,0,0,1,0,0,0,0,0,0,0,0,8,0,Council Minor
40672,100,50,54,283,1,16,7,1,0,0,0,0,0,0,0,0,31,3,Arterial
47159,15,20,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14500,33,40,14,6,0,0,0,0,0,1,0,0,0,0,0,0,5,2,Council Minor
8402,23,50,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13831,9,40,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
33745,33,50,20,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
7200,47,50,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11778,63,50,49,72,1,5,2,3,0,0,0,0,0,0,0,1,4,1,Arterial
11968,67,50,47,69,0,2,1,1,0,0,0,0,0,0,0,0,0,0,Arterial
10723,44,50,29,22,0,5,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
22618,69,60,49,408,2,38,4,6,1,0,2,0,0,0,0,0,0,6,Arterial
40497,88,50,51,609,0,21,2,2,0,0,0,0,0,0,0,0,4,10,Arterial
13640,22,40,13,23,0,0,0,0,0,0,0,0,0,0,0,0,11,0,Council Minor
15582,33,50,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20821,93,60,49,669,2,74,12,6,4,1,0,3,0,0,0,0,7,11,Arterial
11764,71,50,37,743,5,48,6,1,0,1,0,2,0,0,0,4,21,9,Arterial
13934,21,40,14,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
10671,44,50,36,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38549,51,50,35,237,0,1,2,0,0,0,0,0,0,0,0,0,4,8,Arterial
40565,72,50,52,521,1,78,16,4,0,1,1,4,0,0,0,0,12,8,Arterial
47686,14,20,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20906,64,60,42,670,3,17,2,0,0,0,1,0,1,0,0,0,1,7,Arterial
10189,39,50,29,13,0,0,2,0,0,0,0,0,0,0,0,1,2,0,Council Minor
38569,48,50,20,274,1,8,2,0,2,1,0,1,0,0,0,0,2,6,Arterial
8447,49,50,20,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
33800,19,50,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14119,14,40,8,63,0,1,0,0,0,1,0,0,0,0,0,0,56,0,Council Minor
38411,62,50,33,967,1,9,1,1,3,1,0,0,0,0,0,0,0,3,Arterial
8512,20,50,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38509,36,50,19,440,0,31,2,1,3,0,0,0,0,0,0,0,6,11,Arterial
22572,73,60,47,207,0,7,0,0,1,0,0,0,1,0,0,0,0,1,Arterial
13205,17,40,12,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
21022,90,60,48,1010,3,30,1,1,0,1,0,0,1,0,0,0,4,13,Arterial
10708,41,50,33,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15506,30,50,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40662,91,50,53,578,2,33,1,2,0,0,0,2,1,0,0,0,5,7,Arterial
47531,21,20,16,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40677,84,50,58,107,0,8,2,0,0,0,0,0,0,0,0,0,7,1,Arterial
11787,62,50,39,790,2,38,3,3,0,2,0,1,0,0,0,7,20,11,Arterial
38434,60,50,32,1928,29,37,8,7,3,12,1,3,0,1,0,0,38,46,Arterial
8656,36,50,21,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
11900,74,50,46,281,2,5,1,0,2,0,1,0,0,0,0,1,15,2,Arterial
38326,57,50,34,916,10,16,3,1,0,0,0,0,1,0,0,0,3,15,Arterial
38585,58,50,37,780,0,6,0,2,0,0,0,0,0,0,0,0,4,6,Arterial
10278,69,50,35,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13559,26,40,17,34,0,0,0,0,0,0,0,0,0,0,0,0,5,2,Council Minor
38645,28,25,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
11931,67,50,34,745,1,46,3,0,2,0,0,0,0,0,0,0,4,11,Arterial
13830,17,40,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38346,62,50,30,1452,16,38,3,5,2,7,0,6,0,0,0,0,7,27,Arterial
40661,92,50,53,573,1,26,2,0,0,1,0,1,2,0,0,0,9,6,Arterial
40534,87,50,59,43,0,3,1,0,0,0,0,0,0,0,0,0,2,0,Arterial
10390,52,50,29,46,0,1,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
20976,80,60,38,1382,2,60,5,1,0,1,0,1,0,0,0,0,7,25,Arterial
10620,37,50,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22689,77,60,50,275,1,42,0,5,0,0,0,2,0,0,0,0,1,3,Arterial
40613,75,50,51,530,2,58,16,3,0,0,1,5,1,0,0,0,44,15,Arterial
22583,75,60,54,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arterial
11741,85,50,43,683,4,16,2,0,1,0,0,0,0,0,0,1,12,6,Arterial
20843,82,60,51,295,0,14,3,2,0,0,0,1,0,0,0,0,6,2,Arterial
13201,28,40,16,9,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
10244,45,50,36,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
15779,16,40,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47238,22,20,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22624,81,60,49,210,1,10,0,0,0,0,0,1,0,0,0,0,4,1,Arterial
20882,68,60,44,874,3,29,4,0,1,0,0,5,1,0,0,0,8,7,Arterial
38532,60,50,34,706,6,45,15,3,1,4,1,2,0,0,0,0,29,8,Arterial
21087,77,60,48,551,3,40,15,5,0,2,1,1,2,0,0,0,6,6,Arterial
14122,36,40,8,32,0,0,1,0,0,0,0,0,0,0,0,0,29,0,Council Minor
40623,85,50,56,272,0,9,15,0,0,0,0,0,0,0,1,0,40,9,Arterial
40528,70,50,54,299,2,4,3,0,0,0,0,1,0,0,0,0,12,2,Arterial
40527,74,50,54,373,1,4,1,0,0,0,0,0,0,0,0,0,7,2,Arterial
38601,56,50,35,1258,35,42,17,11,0,16,4,5,1,0,0,0,42,22,Arterial
14468,16,40,13,7,0,1,0,0,0,0,0,0,0,0,0,0,7,0,Council Minor
13484,24,40,13,35,0,0,0,0,0,0,0,0,0,0,0,0,19,1,Council Minor
8519,68,50,32,9,0,1,1,0,0,0,0,0,0,0,0,0,1,2,Council Minor
11755,66,50,49,145,0,10,0,1,2,0,0,0,0,0,0,0,1,0,Arterial
13876,17,40,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10560,40,50,30,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10261,48,50,31,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
22609,77,60,52,68,0,4,4,1,0,0,0,1,0,0,0,0,5,0,Arterial
33922,32,50,21,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Council Minor
13930,7,40,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,Council Minor
10695,44,50,32,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
20881,74,60,37,1039,2,30,6,0,0,0,1,1,0,0,0,0,13,12,Arterial
14054,15,40,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
38292,55,50,32,1323,11,49,10,5,1,0,0,2,0,0,0,0,2,13,Arterial
40602,70,50,55,67,0,4,0,1,0,0,0,0,0,0,0,0,0,2,Arterial
15380,29,50,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
13241,19,40,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
22436,63,60,49,190,0,4,0,0,0,0,0,0,0,0,0,0,2,0,Arterial
5334,44,50,27,20,0,2,0,0,0,0,0,0,0,0,0,0,0,2,Council Minor
22551,59,60,47,265,1,6,0,0,0,0,0,0,0,0,0,0,0,7,Arterial
33859,40,50,28,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
38809,31,25,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
22650,71,60,50,232,0,2,0,0,1,0,0,0,0,0,0,0,7,5,Arterial
40563,71,50,52,763,2,103,4,4,1,1,1,3,0,0,0,0,23,18,Arterial
38323,61,50,29,1497,18,20,7,5,2,7,0,3,0,1,0,0,12,41,Arterial
20936,69,60,52,258,0,6,4,1,0,2,0,0,2,0,0,0,7,8,Arterial
47466,20,20,15,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
14426,8,40,6,15,0,2,0,0,0,0,0,0,0,0,0,0,15,0,Council Minor
20835,75,60,42,667,0,22,1,0,0,0,0,0,0,0,0,0,1,3,Arterial
13574,21,40,14,37,0,0,0,0,0,0,0,0,0,0,0,0,22,0,Council Minor
11861,71,50,34,680,4,37,1,0,4,0,0,0,1,0,0,0,13,13,Arterial
8544,36,50,25,12,0,3,0,0,0,0,0,0,0,0,0,0,1,3,Council Minor
10230,48,50,32,11,0,4,1,0,0,0,0,0,0,0,0,0,1,0,Council Minor
33705,41,50,23,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Council Minor
14370,15,40,8,16,0,1,0,0,0,0,0,0,0,0,0,0,12,1,Council Minor
21040,74,60,49,643,4,85,8,8,1,0,1,3,3,0,0,0,4,4,Arterial
38639,27,25,19,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,Council Minor
47184,25,20,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
10179,39,50,29,5,0,0,1,0,0,0,0,0,0,0,0,0,2,0,Council Minor
38740,18,25,17,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Council Minor
47259,16,20,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Council Minor
14640,16,40,9,9,0,0,0,0,0,0,0,0,0,0,0,0,9,0,Council Minor
11698,70,50,41,624,0,22,0,0,1,0,0,0,0,0,0,4,14,14,Arterial
47498,21,20,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Council Minor
40467,93,50,51,430,1,48,5,1,2,1,0,3,0,0,0,0,7,6,Arterial
